week,day,room,screening,movie
31,2,1,3,Stroszek
31,2,1,4,Mummies
31,3,0,0,Kvinnodröm
31,3,0,1,Wallander: Kuriren
31,3,0,2,Sacrifice
31,3,1,3,La tribu
31,3,1,4,Jeff Beck: Still on the Run
31,4,0,0,Woomuk-Baemi ui sarang
31,4,0,1,Barrio
31,4,0,2,Ce jour-là
31,4,1,3,Fitzcarraldo
31,4,1,4,Männerherzen
32,0,0,0,Wallander: Skytten
32,0,0,1,Canola
32,0,0,2,Guns Akimbo
32,0,1,3,La mano de un hombre muerto
32,0,1,4,Vendetta for the Saint
32,1,0,0,Banchikwwang
32,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
32,1,0,2,Nobels testamente
32,1,1,3,Man of Aran
32,1,1,4,Salt and Pepper
32,2,0,0,Heimat - Eine Chronik in elf Teilen
32,2,0,1,A World Apart
32,2,0,2,I Met a Girl
32,2,1,3,Stroszek
32,2,1,4,Året jag slutade prestera och började onanera
32,3,0,0,Kvinnodröm
32,3,0,1,Wallander: Kuriren
32,3,0,2,Sacrifice
32,3,1,3,La tribu
32,3,1,4,Jeff Beck: Still on the Run
32,4,0,0,Woomuk-Baemi ui sarang
32,4,0,1,Barrio
32,4,0,2,Ce jour-là
32,4,1,3,Fitzcarraldo
32,4,1,4,Männerherzen
33,0,0,0,Wallander: Skytten
33,0,0,1,Canola
33,0,0,2,Guns Akimbo
33,0,1,3,La mano de un hombre muerto
33,0,1,4,Vendetta for the Saint
33,1,0,0,Banchikwwang
33,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
33,1,0,2,Nobels testamente
33,1,1,3,Man of Aran
33,1,1,4,Salt and Pepper
33,2,0,0,Heimat - Eine Chronik in elf Teilen
33,2,0,1,A World Apart
33,2,0,2,I Met a Girl
33,2,1,3,Stroszek
33,2,1,4,The Other Child
33,3,0,0,Kvinnodröm
33,3,0,1,Wallander: Kuriren
33,3,0,2,Sacrifice
33,3,1,3,La tribu
33,3,1,4,Jeff Beck: Still on the Run
33,4,0,0,Woomuk-Baemi ui sarang
33,4,0,1,Barrio
33,4,0,2,Ce jour-là
33,4,1,3,Fitzcarraldo
33,4,1,4,Männerherzen
34,0,0,0,Wallander: Skytten
34,0,0,1,Canola
34,0,0,2,Guns Akimbo
34,0,1,3,La mano de un hombre muerto
34,0,1,4,Vendetta for the Saint
34,1,0,0,Banchikwwang
34,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
34,1,0,2,Nobels testamente
34,1,1,3,Man of Aran
34,1,1,4,Salt and Pepper
34,2,0,0,Heimat - Eine Chronik in elf Teilen
34,2,0,1,A World Apart
34,2,0,2,I Met a Girl
34,2,1,3,Stroszek
34,2,1,4,Un hombre de acción
34,3,0,0,Kvinnodröm
34,3,0,1,Wallander: Kuriren
34,3,0,2,Sacrifice
34,3,1,3,La tribu
34,3,1,4,Jeff Beck: Still on the Run
34,4,0,0,Woomuk-Baemi ui sarang
34,4,0,1,Barrio
34,4,0,2,Ce jour-là
34,4,1,3,Fitzcarraldo
34,4,1,4,Männerherzen
35,0,0,0,Wallander: Skytten
35,0,0,1,Canola
35,0,0,2,Guns Akimbo
35,0,1,3,La mano de un hombre muerto
35,0,1,4,Vendetta for the Saint
35,1,0,0,Banchikwwang
35,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
35,1,0,2,Nobels testamente
35,1,1,3,Man of Aran
35,1,1,4,Salt and Pepper
35,2,0,0,Heimat - Eine Chronik in elf Teilen
35,2,0,1,A World Apart
35,2,0,2,I Met a Girl
35,2,1,3,Stroszek
35,2,1,4,Jaula
35,3,0,0,Kvinnodröm
35,3,0,1,Wallander: Kuriren
35,3,0,2,Sacrifice
35,3,1,3,La tribu
35,3,1,4,Jeff Beck: Still on the Run
35,4,0,0,Woomuk-Baemi ui sarang
35,4,0,1,Barrio
35,4,0,2,Ce jour-là
35,4,1,3,Fitzcarraldo
35,4,1,4,Männerherzen
36,0,0,0,Wallander: Skytten
36,0,0,1,Canola
36,0,0,2,Guns Akimbo
36,0,1,3,La mano de un hombre muerto
36,0,1,4,Vendetta for the Saint
36,1,0,0,Banchikwwang
36,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
36,1,0,2,Nobels testamente
36,1,1,3,Man of Aran
36,1,1,4,Salt and Pepper
36,2,0,0,Heimat - Eine Chronik in elf Teilen
36,2,0,1,A World Apart
36,2,0,2,I Met a Girl
36,2,1,3,Stroszek
36,2,1,4,The Lair
36,3,0,0,Kvinnodröm
36,3,0,1,Wallander: Kuriren
36,3,0,2,Sacrifice
36,3,1,3,La tribu
36,3,1,4,Jeff Beck: Still on the Run
36,4,0,0,Woomuk-Baemi ui sarang
36,4,0,1,Barrio
36,4,0,2,Ce jour-là
36,4,1,3,Fitzcarraldo
36,4,1,4,Männerherzen
37,0,0,0,Wallander: Skytten
37,0,0,1,Canola
37,0,0,2,Guns Akimbo
37,0,1,3,La mano de un hombre muerto
37,0,1,4,Vendetta for the Saint
37,1,0,0,Banchikwwang
37,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
37,1,0,2,Nobels testamente
37,1,1,3,Man of Aran
37,1,1,4,Salt and Pepper
37,2,0,0,Heimat - Eine Chronik in elf Teilen
37,2,0,1,A World Apart
37,2,0,2,I Met a Girl
37,2,1,3,Stroszek
37,2,1,4,The Reef: Stalked
37,3,0,0,Kvinnodröm
37,3,0,1,Wallander: Kuriren
37,3,0,2,Sacrifice
37,3,1,3,La tribu
37,3,1,4,Jeff Beck: Still on the Run
37,4,0,0,Woomuk-Baemi ui sarang
37,4,0,1,Barrio
37,4,0,2,Ce jour-là
37,4,1,3,Fitzcarraldo
37,4,1,4,Männerherzen
38,0,0,0,Wallander: Skytten
38,0,0,1,Canola
38,0,0,2,Guns Akimbo
38,0,1,3,La mano de un hombre muerto
38,0,1,4,Vendetta for the Saint
38,1,0,0,Banchikwwang
38,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
38,1,0,2,Nobels testamente
38,1,1,3,Man of Aran
38,1,1,4,Salt and Pepper
38,2,0,0,Heimat - Eine Chronik in elf Teilen
38,2,0,1,A World Apart
38,2,0,2,I Met a Girl
38,2,1,3,Stroszek
38,2,1,4,Scrooge: A Christmas Carol
38,3,0,0,Kvinnodröm
38,3,0,1,Wallander: Kuriren
38,3,0,2,Sacrifice
38,3,1,3,La tribu
38,3,1,4,Jeff Beck: Still on the Run
38,4,0,0,Woomuk-Baemi ui sarang
38,4,0,1,Barrio
38,4,0,2,Ce jour-là
38,4,1,3,Fitzcarraldo
38,4,1,4,Männerherzen
39,0,0,0,Wallander: Skytten
39,0,0,1,Canola
39,0,0,2,Guns Akimbo
39,0,1,3,La mano de un hombre muerto
39,0,1,4,Vendetta for the Saint
39,1,0,0,Banchikwwang
39,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
39,1,0,2,Nobels testamente
39,1,1,3,Man of Aran
39,1,1,4,Salt and Pepper
39,2,0,0,Heimat - Eine Chronik in elf Teilen
39,2,0,1,A World Apart
39,2,0,2,I Met a Girl
39,2,1,3,Stroszek
39,2,1,4,I Came By
39,3,0,0,Kvinnodröm
39,3,0,1,Wallander: Kuriren
39,3,0,2,Sacrifice
39,3,1,3,La tribu
39,3,1,4,Jeff Beck: Still on the Run
39,4,0,0,Woomuk-Baemi ui sarang
39,4,0,1,Barrio
39,4,0,2,Ce jour-là
39,4,1,3,Fitzcarraldo
39,4,1,4,Männerherzen
40,0,0,0,Wallander: Skytten
40,0,0,1,Canola
40,0,0,2,Guns Akimbo
40,0,1,3,La mano de un hombre muerto
40,0,1,4,Vendetta for the Saint
40,1,0,0,Banchikwwang
40,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
40,1,0,2,Nobels testamente
40,1,1,3,Man of Aran
40,1,1,4,Salt and Pepper
40,2,0,0,Heimat - Eine Chronik in elf Teilen
40,2,0,1,A World Apart
40,2,0,2,I Met a Girl
40,2,1,3,Stroszek
40,2,1,4,Mantícora
40,3,0,0,Kvinnodröm
40,3,0,1,Wallander: Kuriren
40,3,0,2,Sacrifice
40,3,1,3,La tribu
40,3,1,4,Jeff Beck: Still on the Run
40,4,0,0,Woomuk-Baemi ui sarang
40,4,0,1,Barrio
40,4,0,2,Ce jour-là
40,4,1,3,Fitzcarraldo
40,4,1,4,Männerherzen
41,0,0,0,Wallander: Skytten
41,0,0,1,Canola
41,0,0,2,Guns Akimbo
41,0,1,3,La mano de un hombre muerto
41,0,1,4,Vendetta for the Saint
41,1,0,0,Banchikwwang
41,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
41,1,0,2,Nobels testamente
41,1,1,3,Man of Aran
41,1,1,4,Salt and Pepper
41,2,0,0,Heimat - Eine Chronik in elf Teilen
41,2,0,1,A World Apart
41,2,0,2,I Met a Girl
41,2,1,3,Stroszek
41,2,1,4,Prizefighter: The Life of Jem Belcher
41,3,0,0,Kvinnodröm
41,3,0,1,Wallander: Kuriren
41,3,0,2,Sacrifice
41,3,1,3,La tribu
41,3,1,4,Jeff Beck: Still on the Run
41,4,0,0,Woomuk-Baemi ui sarang
41,4,0,1,Barrio
41,4,0,2,Ce jour-là
41,4,1,3,Fitzcarraldo
41,4,1,4,Männerherzen
42,0,0,0,Wallander: Skytten
42,0,0,1,Canola
42,0,0,2,Guns Akimbo
42,0,1,3,La mano de un hombre muerto
42,0,1,4,Vendetta for the Saint
42,1,0,0,Banchikwwang
42,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
42,1,0,2,Nobels testamente
42,1,1,3,Man of Aran
42,1,1,4,Salt and Pepper
42,2,0,0,Heimat - Eine Chronik in elf Teilen
42,2,0,1,A World Apart
42,2,0,2,I Met a Girl
42,2,1,3,Stroszek
42,2,1,4,Project Wolf Hunting
42,3,0,0,Kvinnodröm
42,3,0,1,Wallander: Kuriren
42,3,0,2,Sacrifice
42,3,1,3,La tribu
42,3,1,4,Jeff Beck: Still on the Run
42,4,0,0,Woomuk-Baemi ui sarang
42,4,0,1,Barrio
42,4,0,2,Ce jour-là
42,4,1,3,Fitzcarraldo
42,4,1,4,Männerherzen
43,0,0,0,Wallander: Skytten
43,0,0,1,Canola
43,0,0,2,Guns Akimbo
43,0,1,3,La mano de un hombre muerto
43,0,1,4,Vendetta for the Saint
43,1,0,0,Banchikwwang
43,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
43,1,0,2,Nobels testamente
43,1,1,3,Man of Aran
43,1,1,4,Salt and Pepper
43,2,0,0,Heimat - Eine Chronik in elf Teilen
43,2,0,1,A World Apart
43,2,0,2,I Met a Girl
43,2,1,3,Stroszek
43,2,1,4,Kateo
43,3,0,0,Kvinnodröm
43,3,0,1,Wallander: Kuriren
43,3,0,2,Sacrifice
43,3,1,3,La tribu
43,3,1,4,Jeff Beck: Still on the Run
43,4,0,0,Woomuk-Baemi ui sarang
43,4,0,1,Barrio
43,4,0,2,Ce jour-là
43,4,1,3,Fitzcarraldo
43,4,1,4,Männerherzen
44,0,0,0,Wallander: Skytten
44,0,0,1,Canola
44,0,0,2,Guns Akimbo
44,0,1,3,La mano de un hombre muerto
44,0,1,4,Vendetta for the Saint
44,1,0,0,Banchikwwang
44,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
44,1,0,2,Nobels testamente
44,1,1,3,Man of Aran
44,1,1,4,Salt and Pepper
44,2,0,0,Heimat - Eine Chronik in elf Teilen
44,2,0,1,A World Apart
44,2,0,2,I Met a Girl
44,2,1,3,Stroszek
44,2,1,4,The Witch: Part 2
44,3,0,0,Kvinnodröm
44,3,0,1,Wallander: Kuriren
44,3,0,2,Sacrifice
44,3,1,3,La tribu
44,3,1,4,Jeff Beck: Still on the Run
44,4,0,0,Woomuk-Baemi ui sarang
44,4,0,1,Barrio
44,4,0,2,Ce jour-là
44,4,1,3,Fitzcarraldo
44,4,1,4,Männerherzen
45,0,0,0,Wallander: Skytten
45,0,0,1,Canola
45,0,0,2,Guns Akimbo
45,0,1,3,La mano de un hombre muerto
45,0,1,4,Vendetta for the Saint
45,1,0,0,Banchikwwang
45,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
45,1,0,2,Nobels testamente
45,1,1,3,Man of Aran
45,1,1,4,Salt and Pepper
45,2,0,0,Heimat - Eine Chronik in elf Teilen
45,2,0,1,A World Apart
45,2,0,2,I Met a Girl
45,2,1,3,Stroszek
45,2,1,4,En los márgenes
45,3,0,0,Kvinnodröm
45,3,0,1,Wallander: Kuriren
45,3,0,2,Sacrifice
45,3,1,3,La tribu
45,3,1,4,Jeff Beck: Still on the Run
45,4,0,0,Woomuk-Baemi ui sarang
45,4,0,1,Barrio
45,4,0,2,Ce jour-là
45,4,1,3,Fitzcarraldo
45,4,1,4,Männerherzen
46,0,0,0,Wallander: Skytten
46,0,0,1,Canola
46,0,0,2,Guns Akimbo
46,0,1,3,La mano de un hombre muerto
46,0,1,4,Vendetta for the Saint
46,1,0,0,Banchikwwang
46,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
46,1,0,2,Nobels testamente
46,1,1,3,Man of Aran
46,1,1,4,Salt and Pepper
46,2,0,0,Heimat - Eine Chronik in elf Teilen
46,2,0,1,A World Apart
46,2,0,2,I Met a Girl
46,2,1,3,Stroszek
46,2,1,4,Blue Jean
46,3,0,0,Kvinnodröm
46,3,0,1,Wallander: Kuriren
46,3,0,2,Sacrifice
46,3,1,3,La tribu
46,3,1,4,Jeff Beck: Still on the Run
46,4,0,0,Woomuk-Baemi ui sarang
46,4,0,1,Barrio
46,4,0,2,Ce jour-là
46,4,1,3,Fitzcarraldo
46,4,1,4,Männerherzen
47,0,0,0,Wallander: Skytten
47,0,0,1,Canola
47,0,0,2,Guns Akimbo
47,0,1,3,La mano de un hombre muerto
47,0,1,4,Vendetta for the Saint
47,1,0,0,Banchikwwang
47,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
47,1,0,2,Nobels testamente
47,1,1,3,Man of Aran
47,1,1,4,Salt and Pepper
47,2,0,0,Heimat - Eine Chronik in elf Teilen
47,2,0,1,A World Apart
47,2,0,2,I Met a Girl
47,2,1,3,Stroszek
47,2,1,4,This Little Love of Mine
47,3,0,0,Kvinnodröm
47,3,0,1,Wallander: Kuriren
47,3,0,2,Sacrifice
47,3,1,3,La tribu
47,3,1,4,Jeff Beck: Still on the Run
47,4,0,0,Woomuk-Baemi ui sarang
47,4,0,1,Barrio
47,4,0,2,Ce jour-là
47,4,1,3,Fitzcarraldo
47,4,1,4,Männerherzen
48,0,0,0,Wallander: Skytten
48,0,0,1,Canola
48,0,0,2,Guns Akimbo
48,0,1,3,La mano de un hombre muerto
48,0,1,4,Vendetta for the Saint
48,1,0,0,Banchikwwang
48,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
48,1,0,2,Nobels testamente
48,1,1,3,Man of Aran
48,1,1,4,Salt and Pepper
48,2,0,0,Heimat - Eine Chronik in elf Teilen
48,2,0,1,A World Apart
48,2,0,2,I Met a Girl
48,2,1,3,Stroszek
48,2,1,4,Medusa Deluxe
48,3,0,0,Kvinnodröm
48,3,0,1,Wallander: Kuriren
48,3,0,2,Sacrifice
48,3,1,3,La tribu
48,3,1,4,Jeff Beck: Still on the Run
48,4,0,0,Woomuk-Baemi ui sarang
48,4,0,1,Barrio
48,4,0,2,Ce jour-là
48,4,1,3,Fitzcarraldo
48,4,1,4,Männerherzen
49,0,0,0,Wallander: Skytten
49,0,0,1,Canola
49,0,0,2,Guns Akimbo
49,0,1,3,La mano de un hombre muerto
49,0,1,4,Vendetta for the Saint
49,1,0,0,Banchikwwang
49,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
49,1,0,2,Nobels testamente
49,1,1,3,Man of Aran
49,1,1,4,Salt and Pepper
49,2,0,0,Heimat - Eine Chronik in elf Teilen
49,2,0,1,A World Apart
49,2,0,2,I Met a Girl
49,2,1,3,Stroszek
49,2,1,4,HollyBlood
49,3,0,0,Kvinnodröm
49,3,0,1,Wallander: Kuriren
49,3,0,2,Sacrifice
49,3,1,3,La tribu
49,3,1,4,Jeff Beck: Still on the Run
49,4,0,0,Woomuk-Baemi ui sarang
49,4,0,1,Barrio
49,4,0,2,Ce jour-là
49,4,1,3,Fitzcarraldo
49,4,1,4,Männerherzen
50,0,0,0,Wallander: Skytten
50,0,0,1,Canola
50,0,0,2,Guns Akimbo
50,0,1,3,La mano de un hombre muerto
50,0,1,4,Vendetta for the Saint
50,1,0,0,Banchikwwang
50,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
50,1,0,2,Nobels testamente
50,1,1,3,Man of Aran
50,1,1,4,Salt and Pepper
50,2,0,0,Heimat - Eine Chronik in elf Teilen
50,2,0,1,A World Apart
50,2,0,2,I Met a Girl
50,2,1,3,Stroszek
50,2,1,4,Tadeo Jones 3: La tabla esmeralda
50,3,0,0,Kvinnodröm
50,3,0,1,Wallander: Kuriren
50,3,0,2,Sacrifice
50,3,1,3,La tribu
50,3,1,4,Jeff Beck: Still on the Run
50,4,0,0,Woomuk-Baemi ui sarang
50,4,0,1,Barrio
50,4,0,2,Ce jour-là
50,4,1,3,Fitzcarraldo
50,4,1,4,Männerherzen
51,0,0,0,Wallander: Skytten
51,0,0,1,Canola
51,0,0,2,Guns Akimbo
51,0,1,3,La mano de un hombre muerto
51,0,1,4,Vendetta for the Saint
51,1,0,0,Banchikwwang
51,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
51,1,0,2,Nobels testamente
51,1,1,3,Man of Aran
51,1,1,4,Salt and Pepper
51,2,0,0,Heimat - Eine Chronik in elf Teilen
51,2,0,1,A World Apart
51,2,0,2,I Met a Girl
51,2,1,3,Stroszek
51,2,1,4,Jetski
51,3,0,0,Kvinnodröm
51,3,0,1,Wallander: Kuriren
51,3,0,2,Sacrifice
51,3,1,3,La tribu
51,3,1,4,Jeff Beck: Still on the Run
51,4,0,0,Woomuk-Baemi ui sarang
51,4,0,1,Barrio
51,4,0,2,Ce jour-là
51,4,1,3,Fitzcarraldo
51,4,1,4,Männerherzen
52,0,0,0,Wallander: Skytten
52,0,0,1,Canola
52,0,0,2,Guns Akimbo
52,0,1,3,La mano de un hombre muerto
52,0,1,4,Vendetta for the Saint
52,1,0,0,Banchikwwang
52,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
52,1,0,2,Nobels testamente
52,1,1,3,Man of Aran
52,1,1,4,Salt and Pepper
52,2,0,0,Heimat - Eine Chronik in elf Teilen
52,2,0,1,A World Apart
52,2,0,2,I Met a Girl
52,2,1,3,Stroszek
52,2,1,4,Centauro
52,3,0,0,Kvinnodröm
52,3,0,1,Wallander: Kuriren
52,3,0,2,Sacrifice
52,3,1,3,La tribu
52,3,1,4,Jeff Beck: Still on the Run
52,4,0,0,Woomuk-Baemi ui sarang
52,4,0,1,Barrio
52,4,0,2,Ce jour-là
52,4,1,3,Fitzcarraldo
52,4,1,4,Männerherzen
53,0,0,0,Wallander: Skytten
53,0,0,1,Canola
53,0,0,2,Guns Akimbo
53,0,1,3,La mano de un hombre muerto
53,0,1,4,Vendetta for the Saint
53,1,0,0,Banchikwwang
53,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
53,1,0,2,Nobels testamente
53,1,1,3,Man of Aran
53,1,1,4,Salt and Pepper
53,2,0,0,Heimat - Eine Chronik in elf Teilen
53,2,0,1,A World Apart
53,2,0,2,I Met a Girl
53,2,1,3,Stroszek
53,2,1,4,Never Too Late
53,3,0,0,Kvinnodröm
53,3,0,1,Wallander: Kuriren
53,3,0,2,Sacrifice
53,3,1,3,La tribu
53,3,1,4,Jeff Beck: Still on the Run
53,4,0,0,Woomuk-Baemi ui sarang
53,4,0,1,Barrio
53,4,0,2,Ce jour-là
53,4,1,3,Fitzcarraldo
53,4,1,4,Männerherzen
54,0,0,0,Wallander: Skytten
54,0,0,1,Canola
54,0,0,2,Guns Akimbo
54,0,1,3,La mano de un hombre muerto
54,0,1,4,Vendetta for the Saint
54,1,0,0,Banchikwwang
54,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
54,1,0,2,Nobels testamente
54,1,1,3,Man of Aran
54,1,1,4,Salt and Pepper
54,2,0,0,Heimat - Eine Chronik in elf Teilen
54,2,0,1,A World Apart
54,2,0,2,I Met a Girl
54,2,1,3,Stroszek
54,2,1,4,Mogadisyu
54,3,0,0,Kvinnodröm
54,3,0,1,Wallander: Kuriren
54,3,0,2,Sacrifice
54,3,1,3,La tribu
54,3,1,4,Jeff Beck: Still on the Run
54,4,0,0,Woomuk-Baemi ui sarang
54,4,0,1,Barrio
54,4,0,2,Ce jour-là
54,4,1,3,Fitzcarraldo
54,4,1,4,Männerherzen
55,0,0,0,Wallander: Skytten
55,0,0,1,Canola
55,0,0,2,Guns Akimbo
55,0,1,3,La mano de un hombre muerto
55,0,1,4,Vendetta for the Saint
55,1,0,0,Banchikwwang
55,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
55,1,0,2,Nobels testamente
55,1,1,3,Man of Aran
55,1,1,4,Salt and Pepper
55,2,0,0,Heimat - Eine Chronik in elf Teilen
55,2,0,1,A World Apart
55,2,0,2,I Met a Girl
55,2,1,3,Stroszek
55,2,1,4,The Colour Room
55,3,0,0,Kvinnodröm
55,3,0,1,Wallander: Kuriren
55,3,0,2,Sacrifice
55,3,1,3,La tribu
55,3,1,4,Jeff Beck: Still on the Run
55,4,0,0,Woomuk-Baemi ui sarang
55,4,0,1,Barrio
55,4,0,2,Ce jour-là
55,4,1,3,Fitzcarraldo
55,4,1,4,Männerherzen
56,0,0,0,Wallander: Skytten
56,0,0,1,Canola
56,0,0,2,Guns Akimbo
56,0,1,3,La mano de un hombre muerto
56,0,1,4,Vendetta for the Saint
56,1,0,0,Banchikwwang
56,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
56,1,0,2,Nobels testamente
56,1,1,3,Man of Aran
56,1,1,4,Salt and Pepper
56,2,0,0,Heimat - Eine Chronik in elf Teilen
56,2,0,1,A World Apart
56,2,0,2,I Met a Girl
56,2,1,3,Stroszek
56,2,1,4,Tomb of the River
56,3,0,0,Kvinnodröm
56,3,0,1,Wallander: Kuriren
56,3,0,2,Sacrifice
56,3,1,3,La tribu
56,3,1,4,Jeff Beck: Still on the Run
56,4,0,0,Woomuk-Baemi ui sarang
56,4,0,1,Barrio
56,4,0,2,Ce jour-là
56,4,1,3,Fitzcarraldo
56,4,1,4,Männerherzen
57,0,0,0,Wallander: Skytten
57,0,0,1,Canola
57,0,0,2,Guns Akimbo
57,0,1,3,La mano de un hombre muerto
57,0,1,4,Vendetta for the Saint
57,1,0,0,Banchikwwang
57,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
57,1,0,2,Nobels testamente
57,1,1,3,Man of Aran
57,1,1,4,Salt and Pepper
57,2,0,0,Heimat - Eine Chronik in elf Teilen
57,2,0,1,A World Apart
57,2,0,2,I Met a Girl
57,2,1,3,Stroszek
57,2,1,4,Perhaps Love
57,3,0,0,Kvinnodröm
57,3,0,1,Wallander: Kuriren
57,3,0,2,Sacrifice
57,3,1,3,La tribu
57,3,1,4,Jeff Beck: Still on the Run
57,4,0,0,Woomuk-Baemi ui sarang
57,4,0,1,Barrio
57,4,0,2,Ce jour-là
57,4,1,3,Fitzcarraldo
57,4,1,4,Männerherzen
58,0,0,0,Wallander: Skytten
58,0,0,1,Canola
58,0,0,2,Guns Akimbo
58,0,1,3,La mano de un hombre muerto
58,0,1,4,Vendetta for the Saint
58,1,0,0,Banchikwwang
58,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
58,1,0,2,Nobels testamente
58,1,1,3,Man of Aran
58,1,1,4,Salt and Pepper
58,2,0,0,Heimat - Eine Chronik in elf Teilen
58,2,0,1,A World Apart
58,2,0,2,I Met a Girl
58,2,1,3,Stroszek
58,2,1,4,Gi-Juk
58,3,0,0,Kvinnodröm
58,3,0,1,Wallander: Kuriren
58,3,0,2,Sacrifice
58,3,1,3,La tribu
58,3,1,4,Jeff Beck: Still on the Run
58,4,0,0,Woomuk-Baemi ui sarang
58,4,0,1,Barrio
58,4,0,2,Ce jour-là
58,4,1,3,Fitzcarraldo
58,4,1,4,Männerherzen
59,0,0,0,Wallander: Skytten
59,0,0,1,Canola
59,0,0,2,Guns Akimbo
59,0,1,3,La mano de un hombre muerto
59,0,1,4,Vendetta for the Saint
59,1,0,0,Banchikwwang
59,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
59,1,0,2,Nobels testamente
59,1,1,3,Man of Aran
59,1,1,4,Salt and Pepper
59,2,0,0,Heimat - Eine Chronik in elf Teilen
59,2,0,1,A World Apart
59,2,0,2,I Met a Girl
59,2,1,3,Stroszek
59,2,1,4,Kingmaker
59,3,0,0,Kvinnodröm
59,3,0,1,Wallander: Kuriren
59,3,0,2,Sacrifice
59,3,1,3,La tribu
59,3,1,4,Jeff Beck: Still on the Run
59,4,0,0,Woomuk-Baemi ui sarang
59,4,0,1,Barrio
59,4,0,2,Ce jour-là
59,4,1,3,Fitzcarraldo
59,4,1,4,Männerherzen
60,0,0,0,Wallander: Skytten
60,0,0,1,Canola
60,0,0,2,Guns Akimbo
60,0,1,3,La mano de un hombre muerto
60,0,1,4,Vendetta for the Saint
60,1,0,0,Banchikwwang
60,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
60,1,0,2,Nobels testamente
60,1,1,3,Man of Aran
60,1,1,4,Salt and Pepper
60,2,0,0,Heimat - Eine Chronik in elf Teilen
60,2,0,1,A World Apart
60,2,0,2,I Met a Girl
60,2,1,3,Stroszek
60,2,1,4,Injil
60,3,0,0,Kvinnodröm
60,3,0,1,Wallander: Kuriren
60,3,0,2,Sacrifice
60,3,1,3,La tribu
60,3,1,4,Jeff Beck: Still on the Run
60,4,0,0,Woomuk-Baemi ui sarang
60,4,0,1,Barrio
60,4,0,2,Ce jour-là
60,4,1,3,Fitzcarraldo
60,4,1,4,Männerherzen
61,0,0,0,Wallander: Skytten
61,0,0,1,Canola
61,0,0,2,Guns Akimbo
61,0,1,3,La mano de un hombre muerto
61,0,1,4,Vendetta for the Saint
61,1,0,0,Banchikwwang
61,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
61,1,0,2,Nobels testamente
61,1,1,3,Man of Aran
61,1,1,4,Salt and Pepper
61,2,0,0,Heimat - Eine Chronik in elf Teilen
61,2,0,1,A World Apart
61,2,0,2,I Met a Girl
61,2,1,3,Stroszek
61,2,1,4,Press Play
61,3,0,0,Kvinnodröm
61,3,0,1,Wallander: Kuriren
61,3,0,2,Sacrifice
61,3,1,3,La tribu
61,3,1,4,Jeff Beck: Still on the Run
61,4,0,0,Woomuk-Baemi ui sarang
61,4,0,1,Barrio
61,4,0,2,Ce jour-là
61,4,1,3,Fitzcarraldo
61,4,1,4,Männerherzen
62,0,0,0,Wallander: Skytten
62,0,0,1,Canola
62,0,0,2,Guns Akimbo
62,0,1,3,La mano de un hombre muerto
62,0,1,4,Vendetta for the Saint
62,1,0,0,Banchikwwang
62,1,0,1,Emilie Richards - Sehnsucht nach Paradise Island
62,1,0,2,Nobels testamente
62,1,1,3,Man of Aran
62,1,1,4,Salt and Pepper
62,2,0,0,Heimat - Eine Chronik in elf Teilen
62,2,0,1,A World Apart
62,2,0,2,I Met a Girl
62,2,1,3,Stroszek
62,2,1,4,Heon-teu
62,3,0,0,Kvinnodröm
62,3,0,1,Wallander: Kuriren
62,3,0,2,Sacrifice
62,3,1,3,La tribu
62,3,1,4,Jeff Beck: Still on the Run
62,4,0,0,Woomuk-Baemi ui sarang
62,4,0,1,Barrio
62,4,0,2,Ce jour-là
62,4,1,3,Fitzcarraldo
62,4,1,4,Männerherzen
63,0,0,0,Wallander: Skytten
63,0,0,1,Canola
